period,od_index,origin_zone,dest_zone,flow,best_in_set_min,bound_min,omitted_path_min,improvement_min,improvement_pct,flow_weighted_improvement,route_sequence,n_boardings,sequence_already_in_set
am_peak,4370,388,575,0.30916444047555985,125.23363296647975,119.87261800780895,119.87261800780897,5.361014958670779,4.280810858617922,1.657435190078558,010+102,2,False
am_peak,4421,390,382,0.566801474205193,81.18758667334538,77.53333872191651,77.53333872191651,3.6542479514288715,4.500993441437759,2.0712331259811907,010+007,2,False
am_peak,4479,392,382,0.30916444047555985,69.66415836090195,66.00991040947308,66.00991040947308,3.6542479514288715,5.245520849469945,1.1297635232624679,010+007,2,False
am_peak,4507,393,382,0.4122192539674131,78.45703867831764,74.80279072688877,74.80279072688877,3.6542479514288715,4.657641956653098,1.506351364349957,010+007,2,False
am_peak,4543,394,382,0.8759659146807529,74.5097730394148,70.85552508798592,70.85552508798592,3.6542479514288715,4.9043874412230695,3.200996649243659,010+007,2,False
am_peak,4603,395,382,1.2366577619022394,77.32671267482056,73.67246472339168,73.67246472339168,3.6542479514288715,4.725725205461608,4.5190540930498715,010+007,2,False
am_peak,4677,398,382,0.9790207281726062,74.7306422607498,71.07639430932093,71.07639430932093,3.6542479514288715,4.889892339849679,3.5775844903311484,010+007,2,False
am_peak,5235,425,287,0.5152740674592664,85.67827631704401,80.788050813859,80.78805081385902,4.890225503184993,5.7076609303964005,2.519806385819169,010+001,2,False
am_peak,5750,449,745,0.8244385079348262,171.45414112213356,158.72035589760517,166.22035589760517,5.23378522452839,3.05258606778133,4.314934081361525,005+007+025,3,False
am_peak,5781,450,745,0.9790207281726062,173.065901801684,158.00426181377298,165.504261813773,7.561639987910979,4.369225774223193,7.403002287143704,005+007+025,3,False
am_peak,5957,457,287,2.0610962698370656,99.3633835840499,85.57996041716152,93.07996041716152,6.283423166888383,6.323680756677671,12.950740051081448,008+001,2,False
am_peak,6033,460,369,0.6183288809511197,99.93218138196576,89.63125647549829,93.16066824020416,6.771513141761602,6.776108604973994,4.187022143291252,022+008,2,False
am_peak,6240,473,379,0.46374666071333975,165.80800204763733,143.5221750506996,158.5221750506996,7.285826996937743,4.39413472628691,3.3787779403649787,033+002,2,False
am_peak,6375,485,379,0.4122192539674131,164.26244014583176,141.97661314889405,156.97661314889405,7.285826996937715,4.435479584054259,3.0033581692133025,033+002,2,False
am_peak,6401,485,1131,0.30916444047555985,167.34645529760013,149.33141374563246,164.33141374563246,3.01504155196767,1.8016763764765011,0.9321436344246483,033+034+008,3,False
am_peak,6407,490,367,1.0305481349185328,100.7550548651449,99.00505486514488,99.00505486514488,1.7500000000000142,1.7368855610691623,1.803459236107447,033+002,2,False
am_peak,6667,502,381,0.30916444047555985,117.75582375669653,112.43915709002987,112.43915709002985,5.316666666666677,4.514992547334058,1.6437242751950631,073+002,2,False
am_peak,6697,504,307,0.4122192539674131,101.10743803809665,94.93394400839799,94.93394400839799,6.173494029698659,6.105875244680342,2.54483310329466,033+002,2,False
am_peak,6701,504,367,0.7729111011888996,105.85255721656473,104.10255721656472,104.10255721656473,1.75,1.6532430070816888,1.3525944270805743,033+002,2,False
am_peak,6913,509,1136,1.0820755416644594,118.58339952547746,106.22149637632106,106.22149637632106,12.361903149156404,10.424648980062736,13.376513046127004,033+034,2,False
am_peak,6967,511,366,0.3606918472214865,127.14911477309323,125.39911477309323,125.39911477309323,1.75,1.376336754780402,0.6312107326376014,033+002+007,3,False
am_peak,6968,511,367,1.8034592361074324,100.95908643269236,99.20908643269236,99.20908643269236,1.75,1.7333754314097267,3.1560536631880067,033+002,2,False
am_peak,7008,511,1131,0.3606918472214865,129.36905911556053,126.35401756359285,126.35401756359286,3.01504155196767,2.3305739197457145,1.0875009068287564,033+034+008,3,False
am_peak,7042,512,1131,0.30916444047555985,132.00754799045535,128.99250643848768,128.99250643848768,3.01504155196767,2.2839917852164553,0.9321436344246483,033+034+008,3,False
am_peak,7043,512,1136,0.9790207281726062,121.33518374706104,109.54470590405575,109.54470590405575,11.790477843005291,9.717278598748468,11.543122203362019,033+034,2,False
am_peak,7070,513,1131,0.5152740674592664,128.11990376277603,125.10486221080838,125.10486221080836,3.01504155196767,2.3532967660905006,1.5535727240410804,033+034+008,3,False
