period,od_index,flow,route,n_attractive_lines,own_headway_min,combined_headway_min,wait_now_min,wait_hyperpath_min,saving_min,flow_weighted_saving
midday,15719,0.2318733303566699,007,2,30.0,10.0,10.5,5.0,11.0,2.550606633923369
midday,15721,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,15725,0.2318733303566699,102,3,30.0,9.72972972972973,10.5,4.864864864864865,11.27027027027027,2.613275101587334
midday,15726,0.30916444047555985,007,2,30.0,10.0,10.5,5.0,11.0,3.4008088452311585
midday,15727,0.5410377708322297,005,2,60.0,30.0,18.0,10.5,15.0,8.115566562483446
midday,15733,0.2318733303566699,007,2,30.0,10.0,10.5,5.0,11.0,2.550606633923369
midday,15736,1.1593666517833494,102,5,30.0,5.9016393442622945,10.5,2.9508196721311473,15.098360655737705,17.50453584086008
midday,15738,0.2318733303566699,007,2,30.0,10.0,10.5,5.0,11.0,2.550606633923369
midday,15744,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,15745,0.6183288809511197,010,4,30.0,5.0,10.5,2.5,16.0,9.893262095217915
midday,15748,0.30916444047555985,010,3,30.0,7.5,10.5,3.75,13.5,4.173719946420058
midday,15750,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15754,0.4637466607133398,102,3,30.0,9.72972972972973,10.5,4.864864864864865,11.27027027027027,5.226550203174668
midday,15758,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15761,1.4685310922589094,010,4,30.0,5.0,10.5,2.5,16.0,23.49649747614255
midday,15765,0.6183288809511197,005,2,60.0,30.0,18.0,10.5,15.0,9.274933214266795
midday,15768,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,15769,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
midday,15770,0.3864555505944498,010,4,30.0,5.0,10.5,2.5,16.0,6.183288809511197
midday,15771,0.4637466607133398,001,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500487
midday,15772,0.2318733303566699,005,2,60.0,30.0,18.0,10.5,15.0,3.4780999553500487
midday,15773,0.2318733303566699,005,2,60.0,30.0,18.0,10.5,15.0,3.4780999553500487
midday,15778,1.4685310922589094,007,2,30.0,10.0,10.5,5.0,11.0,16.153842014848003
midday,15779,1.1593666517833494,022,3,28.125,11.25,10.03125,5.625,8.8125,10.216918618840767
midday,15780,0.30916444047555985,007,2,30.0,10.0,10.5,5.0,11.0,3.4008088452311585
midday,15783,0.9274933214266796,102,3,30.0,10.0,10.5,5.0,11.0,10.202426535693476
midday,15788,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,15789,0.3864555505944498,010,4,30.0,5.0,10.5,2.5,16.0,6.183288809511197
midday,15793,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
midday,15794,0.30916444047555985,007,2,30.0,10.0,10.5,5.0,11.0,3.4008088452311585
midday,15798,0.8502022113077896,010,4,30.0,5.0,10.5,2.5,16.0,13.603235380924634
midday,15799,0.7729111011888996,005,2,60.0,30.0,18.0,10.5,15.0,11.593666517833494
midday,15802,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,15803,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15808,1.0047844315455696,007,2,30.0,10.0,10.5,5.0,11.0,11.052628747001267
midday,15809,0.9274933214266796,022,3,28.125,11.25,10.03125,5.625,8.8125,8.173534895072613
midday,15810,0.5410377708322297,007,2,30.0,10.0,10.5,5.0,11.0,5.951415479154527
midday,15814,0.3864555505944498,102,3,30.0,10.0,10.5,5.0,11.0,4.251011056538948
midday,15818,0.2318733303566699,007,2,30.0,10.0,10.5,5.0,11.0,2.550606633923369
midday,15819,0.2318733303566699,007,2,30.0,10.0,10.5,5.0,11.0,2.550606633923369
midday,15829,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15830,0.2318733303566699,101,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15831,0.2318733303566699,007,2,30.0,10.0,10.5,5.0,11.0,2.550606633923369
midday,15832,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15835,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,15836,0.5410377708322297,005,2,60.0,30.0,18.0,10.5,15.0,8.115566562483446
midday,15844,1.0820755416644594,007,2,30.0,10.0,10.5,5.0,11.0,11.902830958309053
midday,15845,0.4637466607133398,022,3,28.125,11.25,10.03125,5.625,8.8125,4.086767447536307
midday,15846,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15847,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15848,2.473315523804479,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,16.43803548128515
midday,15849,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,15849,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
midday,15850,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15851,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,15851,0.30916444047555985,101,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
midday,15852,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15852,0.2318733303566699,007,6,30.0,4.285714285714286,10.5,2.142857142857143,16.714285714285715,3.87559709310434
midday,15853,2.8597710743989286,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,19.006478525235956
midday,15854,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,15855,0.5410377708322297,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.5958202615311263
midday,15856,2.086859973210029,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,13.869592437334346
midday,15857,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15857,0.2318733303566699,005,2,60.0,30.0,18.0,10.5,15.0,3.4780999553500487
midday,15858,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15859,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,15860,0.5410377708322297,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.5958202615311263
midday,15861,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15862,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15863,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15864,0.5410377708322297,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.5958202615311263
midday,15865,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15867,1.3139488720211294,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,8.732706349432737
midday,15870,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15871,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15872,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15873,0.7729111011888996,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,5.136886087901609
midday,15874,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15874,0.2318733303566699,022,3,28.125,11.25,10.03125,5.625,8.8125,2.0433837237681534
midday,15875,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,15876,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15877,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
midday,15878,0.6956199910700097,001,2,30.0,15.0,10.5,6.75,7.5,5.217149933025073
midday,15879,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
midday,15880,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15881,1.2366577619022394,001,2,30.0,15.0,10.5,6.75,7.5,9.274933214266795
midday,15882,0.3864555505944498,001,2,30.0,15.0,10.5,6.75,7.5,2.8984166294583735
midday,15882,0.3864555505944498,010,4,30.0,5.0,10.5,2.5,16.0,6.183288809511197
midday,15883,1.0047844315455696,001,2,30.0,15.0,10.5,6.75,7.5,7.535883236591772
midday,15884,0.5410377708322297,001,2,30.0,15.0,10.5,6.75,7.5,4.057783281241723
midday,15884,0.5410377708322297,007,2,30.0,10.0,10.5,5.0,11.0,5.951415479154527
midday,15885,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15887,0.3864555505944498,001,2,30.0,15.0,10.5,6.75,7.5,2.8984166294583735
midday,15888,0.4637466607133398,001,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500487
midday,15889,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15890,1.0820755416644594,001,2,30.0,15.0,10.5,6.75,7.5,8.115566562483446
midday,15891,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
midday,15891,0.30916444047555985,022,3,28.125,11.25,10.03125,5.625,8.8125,2.7245116316908713
midday,15892,1.3139488720211294,001,2,30.0,15.0,10.5,6.75,7.5,9.85461654015847
midday,15894,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
midday,15894,0.30916444047555985,007,6,30.0,4.285714285714286,10.5,2.142857142857143,16.714285714285715,5.167462790805787
midday,15895,1.2366577619022394,001,2,30.0,15.0,10.5,6.75,7.5,9.274933214266795
midday,15896,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15896,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,15897,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
midday,15898,1.0820755416644594,001,2,30.0,15.0,10.5,6.75,7.5,8.115566562483446
midday,15899,0.30916444047555985,001,2,30.0,15.0,10.5,6.75,7.5,2.318733303566699
midday,15900,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15900,0.2318733303566699,007,2,30.0,10.0,10.5,5.0,11.0,2.550606633923369
midday,15901,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15901,0.2318733303566699,005,2,60.0,30.0,18.0,10.5,15.0,3.4780999553500487
midday,15902,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15903,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15903,0.2318733303566699,022,3,28.125,11.25,10.03125,5.625,8.8125,2.0433837237681534
midday,15904,0.4637466607133398,001,2,30.0,15.0,10.5,6.75,7.5,3.4780999553500487
midday,15906,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15907,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15908,0.5410377708322297,001,2,30.0,15.0,10.5,6.75,7.5,4.057783281241723
midday,15909,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15910,0.3864555505944498,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.5684430439508046
midday,15911,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15912,4.0191377261822785,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,26.71180765708837
midday,15913,0.5410377708322297,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.5958202615311263
midday,15914,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15915,0.5410377708322297,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.5958202615311263
midday,15916,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,15917,0.3864555505944498,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.5684430439508046
midday,15917,0.3864555505944498,101,2,30.0,15.0,10.5,6.75,7.5,2.8984166294583735
midday,15918,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,15921,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,15923,4.869339937490068,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,32.36238235378014
midday,15924,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,15925,0.6956199910700097,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,4.6231974791114485
midday,15926,0.3864555505944498,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.5684430439508046
midday,15927,0.6183288809511197,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,4.109508870321288
midday,15928,3.0143532946367086,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,20.03385574281628
midday,15929,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15933,0.6183288809511197,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,4.109508870321288
midday,15934,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,15937,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,15939,0.4637466607133398,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.0821316527409657
midday,15940,0.3864555505944498,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.5684430439508046
midday,15941,0.9274933214266796,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,6.164263305481931
midday,15941,0.9274933214266796,007,2,30.0,10.0,10.5,5.0,11.0,10.202426535693476
midday,15942,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15943,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15944,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15945,0.5410377708322297,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.5958202615311263
midday,15945,0.5410377708322297,010,4,30.0,5.0,10.5,2.5,16.0,8.656604333315675
midday,15946,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15946,0.2318733303566699,005,2,60.0,30.0,18.0,10.5,15.0,3.4780999553500487
midday,15947,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15948,0.4637466607133398,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.0821316527409657
midday,15949,0.9274933214266796,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,6.164263305481931
midday,15950,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15953,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,15953,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,15954,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,15955,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15956,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15957,2.396024413685589,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,15.92434687249499
midday,15958,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,15959,0.4637466607133398,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.0821316527409657
midday,15960,0.5410377708322297,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.5958202615311263
midday,15961,2.937062184517819,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,19.520167134026117
midday,15962,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15962,0.2318733303566699,101,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15963,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15964,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15965,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,15966,2.5506066339233686,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,16.95172409007531
midday,15967,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,15968,0.3864555505944498,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.5684430439508046
midday,15969,1.6231133124966892,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,10.78746078459338
midday,15970,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15971,0.5410377708322297,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.5958202615311263
midday,15972,0.5410377708322297,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.5958202615311263
midday,15972,0.5410377708322297,022,3,28.125,11.25,10.03125,5.625,8.8125,4.767895355459024
midday,15973,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15974,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15975,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15976,0.4637466607133398,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.0821316527409657
midday,15977,0.4637466607133398,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.0821316527409657
midday,15977,0.4637466607133398,007,2,30.0,10.0,10.5,5.0,11.0,5.101213267846738
midday,15978,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15978,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,15979,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15979,0.2318733303566699,005,2,60.0,30.0,18.0,10.5,15.0,3.4780999553500487
midday,15982,0.4637466607133398,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,3.0821316527409657
midday,15982,0.4637466607133398,010,4,30.0,5.0,10.5,2.5,16.0,7.419946571413437
midday,15983,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,15985,1.2366577619022394,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,8.219017740642576
midday,15986,0.6956199910700097,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,4.6231974791114485
midday,15987,0.3864555505944498,010,4,30.0,5.0,10.5,2.5,16.0,6.183288809511197
midday,15988,2.5506066339233686,010,4,30.0,5.0,10.5,2.5,16.0,40.8097061427739
midday,15988,2.5506066339233686,001,2,30.0,15.0,10.5,6.75,7.5,19.129549754425266
midday,15989,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,15990,1.3139488720211294,010,4,30.0,5.0,10.5,2.5,16.0,21.02318195233807
midday,15991,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,15992,0.9274933214266796,010,4,30.0,5.0,10.5,2.5,16.0,14.839893142826874
midday,15992,0.9274933214266796,006,4,14.693877551020408,5.901639344262295,6.673469387755102,2.9508196721311477,7.445299431247908,6.905465498504291
midday,15993,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,15993,0.2318733303566699,022,3,28.125,11.25,10.03125,5.625,8.8125,2.0433837237681534
midday,15994,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,15995,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,15995,0.2318733303566699,102,3,30.0,9.72972972972973,10.5,4.864864864864865,11.27027027027027,2.613275101587334
midday,15996,0.4637466607133398,010,2,30.0,10.0,10.5,5.0,11.0,5.101213267846738
midday,15997,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,15997,0.30916444047555985,007,2,30.0,10.0,10.5,5.0,11.0,3.4008088452311585
midday,15998,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,15998,0.2318733303566699,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,1.5410658263704828
midday,16000,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16001,1.0047844315455696,010,4,30.0,5.0,10.5,2.5,16.0,16.076550904729114
midday,16002,0.4637466607133398,010,4,30.0,5.0,10.5,2.5,16.0,7.419946571413437
midday,16003,0.6183288809511197,010,4,30.0,5.0,10.5,2.5,16.0,9.893262095217915
midday,16004,2.937062184517819,010,4,30.0,5.0,10.5,2.5,16.0,46.9929949522851
midday,16004,2.937062184517819,001,2,30.0,15.0,10.5,6.75,7.5,22.02796638388364
midday,16005,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16006,0.5410377708322297,010,4,30.0,5.0,10.5,2.5,16.0,8.656604333315675
midday,16007,0.4637466607133398,010,4,30.0,5.0,10.5,2.5,16.0,7.419946571413437
midday,16007,0.4637466607133398,002,6,27.692307692307693,5.901639344262295,9.923076923076923,2.9508196721311477,13.94451450189155,6.466722035520948
midday,16008,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16008,0.2318733303566699,001,2,30.0,15.0,10.5,6.75,7.5,1.7390499776750243
midday,16009,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16010,1.7004044226155792,010,4,30.0,5.0,10.5,2.5,16.0,27.206470761849268
midday,16011,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16011,0.2318733303566699,006,4,14.693877551020408,5.901639344262295,6.673469387755102,2.9508196721311477,7.445299431247908,1.7263663746260727
midday,16012,1.4685310922589094,010,4,30.0,5.0,10.5,2.5,16.0,23.49649747614255
midday,16012,1.4685310922589094,006,4,14.693877551020408,5.901639344262295,6.673469387755102,2.9508196721311477,7.445299431247908,10.933653705965128
midday,16013,0.5410377708322297,010,4,30.0,5.0,10.5,2.5,16.0,8.656604333315675
midday,16013,0.5410377708322297,006,2,14.693877551020408,9.72972972972973,6.673469387755102,4.864864864864865,3.6172090457804735,1.957046718763244
midday,16014,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16014,0.2318733303566699,022,3,28.125,11.25,10.03125,5.625,8.8125,2.0433837237681534
midday,16015,0.4637466607133398,010,4,30.0,5.0,10.5,2.5,16.0,7.419946571413437
midday,16015,0.4637466607133398,102,3,30.0,9.72972972972973,10.5,4.864864864864865,11.27027027027027,5.226550203174668
midday,16016,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16017,0.4637466607133398,010,2,30.0,10.0,10.5,5.0,11.0,5.101213267846738
midday,16018,0.5410377708322297,010,4,30.0,5.0,10.5,2.5,16.0,8.656604333315675
midday,16018,0.5410377708322297,007,2,30.0,10.0,10.5,5.0,11.0,5.951415479154527
midday,16019,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16020,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16021,0.30916444047555985,010,4,30.0,5.0,10.5,2.5,16.0,4.946631047608958
midday,16021,0.30916444047555985,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,2.054754435160644
midday,16022,0.7729111011888996,010,4,30.0,5.0,10.5,2.5,16.0,12.366577619022394
midday,16022,0.7729111011888996,002,2,27.692307692307693,14.400000000000002,9.923076923076923,6.6000000000000005,6.646153846153846,5.136886087901609
midday,16024,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16025,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
midday,16026,0.2318733303566699,010,4,30.0,5.0,10.5,2.5,16.0,3.7099732857067185
